albedo_above,albedo_below,albedo_total,count_above,count_below,count_total,date,median_elevation,timestamp,year,month,season
0.44,0.31,0.31298850574712644,1,2,3,2019-05-08,2090.5361445783133,1557273600000,2019,5,Printemps
0.4097830248883217,0.3079650679234821,0.36557775637939344,29,16,45,2019-05-09,2090.5361445783133,1557360000000,2019,5,Printemps
0.5155026929982047,0.3471858540255832,0.45261456283384877,12,7,19,2019-05-10,2090.5361445783133,1557446400000,2019,5,Printemps
0.42743131868131873,,0.42743131868131873,11,0,11,2019-05-12,2090.5361445783133,1557619200000,2019,5,Printemps
0.40352103559870545,0.28429386590584876,0.34015617892342676,14,15,29,2019-05-12,2090.5361445783133,1557619200000,2019,5,Printemps
0.3820925625787862,0.2841766042021579,0.34409146005509633,32,15,47,2019-05-13,2090.5361445783133,1557705600000,2019,5,Printemps
0.3349238071446416,0.24265042979942694,0.29194581609502196,21,14,35,2019-05-13,2090.5361445783133,1557705600000,2019,5,Printemps
0.29724455205811146,0.14,0.29484501669051033,13,1,14,2019-05-19,2090.5361445783133,1558224000000,2019,5,Printemps
0.36162440027416054,0.25735987002437044,0.33068932272836826,16,6,22,2019-05-19,2090.5361445783133,1558224000000,2019,5,Printemps
0.3766980934422795,0.22918591442635367,0.3241516050714864,33,11,44,2019-05-20,2090.5361445783133,1558310400000,2019,5,Printemps
0.31943546649429005,0.19,0.2834811702458761,29,7,36,2019-05-20,2090.5361445783133,1558310400000,2019,5,Printemps
0.43381863560732115,0.2198624754420432,0.2992865966646078,8,8,16,2019-05-23,2090.5361445783133,1558569600000,2019,5,Printemps
0.52,,0.52,1,0,1,2019-05-24,2090.5361445783133,1558656000000,2019,5,Printemps
0.3347619047619048,0.2333333333333333,0.30130228546787413,8,3,11,2019-05-26,2090.5361445783133,1558828800000,2019,5,Printemps
0.2702257636122178,0.17999999999999997,0.2298020818061867,19,12,31,2019-05-26,2090.5361445783133,1558828800000,2019,5,Printemps
0.22,0.21740203193033378,0.21804585152838427,1,3,4,2019-05-27,2090.5361445783133,1558915200000,2019,5,Printemps
0.2805820105820105,0.21,0.25868613138686125,21,8,29,2019-05-27,2090.5361445783133,1558915200000,2019,5,Printemps
0.22253563596491222,0.18712843522153672,0.20503326864430277,21,14,35,2019-05-28,2090.5361445783133,1559001600000,2019,5,Printemps
0.2896893927628513,0.19792091836734693,0.2596334203655353,38,15,53,2019-05-28,2090.5361445783133,1559001600000,2019,5,Printemps
0.31108423250957185,0.192,0.28945876655747044,36,5,41,2019-05-29,2090.5361445783133,1559088000000,2019,5,Printemps
0.29439965694682674,0.20500000000000002,0.2830239520958084,21,2,23,2019-05-29,2090.5361445783133,1559088000000,2019,5,Printemps
0.3496645619573796,0.28722627737226275,0.3334282376989342,30,7,37,2019-05-30,2090.5361445783133,1559174400000,2019,5,Printemps
0.13,,0.13,1,0,1,2019-05-30,2090.5361445783133,1559174400000,2019,5,Printemps
0.3497320315745741,0.28,0.34305221637866257,31,2,33,2019-05-31,2090.5361445783133,1559260800000,2019,5,Printemps
0.27863453815261047,,0.27863453815261047,2,0,2,2019-05-31,2090.5361445783133,1559260800000,2019,5,Printemps
0.25620119126406354,0.22749999999999998,0.24463453180561048,11,4,15,2019-06-01,2090.5361445783133,1559347200000,2019,6,Été
0.25110699152542365,0.19333333333333336,0.24137414666373044,23,3,26,2019-06-03,2090.5361445783133,1559520000000,2019,6,Été
0.23,0.10010512483574245,0.10212160413971542,1,3,4,2019-06-03,2090.5361445783133,1559520000000,2019,6,Été
0.20333333333333337,,0.20333333333333337,3,0,3,2019-06-06,2090.5361445783133,1559779200000,2019,6,Été
0.32645817633760366,0.30254921259842515,0.3160904822876654,7,4,11,2019-06-09,2090.5361445783133,1560038400000,2019,6,Été
0.24220994475138116,,0.24220994475138116,11,0,11,2019-06-09,2090.5361445783133,1560038400000,2019,6,Été
0.24789951446062913,0.15666666666666665,0.23521446746637584,30,3,33,2019-06-12,2090.5361445783133,1560297600000,2019,6,Été
0.2855055716054478,,0.2855055716054478,12,0,12,2019-06-12,2090.5361445783133,1560297600000,2019,6,Été
,0.3,0.3,0,1,1,2019-06-13,2090.5361445783133,1560384000000,2019,6,Été
0.21951798561151076,0.11,0.20254103343465044,8,1,9,2019-06-14,2090.5361445783133,1560470400000,2019,6,Été
0.4520215897939156,0.45329829172141917,0.45256741573033704,9,3,12,2019-06-15,2090.5361445783133,1560556800000,2019,6,Été
0.21074530136098507,0.12000000000000001,0.167536920726532,16,11,27,2019-06-15,2090.5361445783133,1560556800000,2019,6,Été
0.3469250985545335,,0.3469250985545335,10,0,10,2019-06-16,2090.5361445783133,1560643200000,2019,6,Été
0.21203113231232737,0.18,0.21010382255781027,26,1,27,2019-06-16,2090.5361445783133,1560643200000,2019,6,Été
0.201607100591716,0.13,0.19753125,27,1,28,2019-06-17,2090.5361445783133,1560729600000,2019,6,Été
0.24971568627450985,,0.24971568627450985,26,0,26,2019-06-17,2090.5361445783133,1560729600000,2019,6,Été
0.21404314544189282,0.21,0.21381734559789747,22,1,23,2019-06-18,2090.5361445783133,1560816000000,2019,6,Été
0.3732722513089005,0.34965722379603403,0.3606149407834801,18,16,34,2019-06-22,2090.5361445783133,1561161600000,2019,6,Été
0.26216324200913244,0.29,0.2706237584425904,8,3,11,2019-06-23,2090.5361445783133,1561248000000,2019,6,Été
0.1979905808477237,0.38,0.2500224215246637,3,1,4,2019-06-26,2090.5361445783133,1561507200000,2019,6,Été
0.2846814404432133,0.20500000000000002,0.2591713747645951,5,2,7,2019-06-26,2090.5361445783133,1561507200000,2019,6,Été
0.3477322404371585,0.22,0.306855550394798,9,3,12,2019-06-28,2090.5361445783133,1561680000000,2019,6,Été
0.2921412556053812,,0.2921412556053812,4,0,4,2019-06-28,2090.5361445783133,1561680000000,2019,6,Été
,0.24,0.24,0,1,1,2019-06-30,2090.5361445783133,1561852800000,2019,6,Été
0.20212598425196848,,0.20212598425196848,11,0,11,2019-06-30,2090.5361445783133,1561852800000,2019,6,Été
0.28063414634146344,,0.28063414634146344,6,0,6,2019-07-07,2090.5361445783133,1562457600000,2019,7,Été
0.19328178694158077,,0.19328178694158077,3,0,3,2019-07-08,2090.5361445783133,1562544000000,2019,7,Été
0.274228028503563,,0.274228028503563,15,0,15,2019-07-08,2090.5361445783133,1562544000000,2019,7,Été
0.225,,0.225,2,0,2,2019-07-09,2090.5361445783133,1562630400000,2019,7,Été
0.2824297924297924,0.22150284321689687,0.2458439024390244,4,6,10,2019-07-10,2090.5361445783133,1562716800000,2019,7,Été
0.2850145772594752,0.16,0.2601869158878504,18,3,21,2019-07-10,2090.5361445783133,1562716800000,2019,7,Été
0.2363738738738739,,0.2363738738738739,4,0,4,2019-07-11,2090.5361445783133,1562803200000,2019,7,Été
0.13939379699248125,0.08666666666666667,0.12545108883511924,10,3,13,2019-07-11,2090.5361445783133,1562803200000,2019,7,Été
0.22244301578024545,0.23,0.22417829806393516,14,2,16,2019-07-12,2090.5361445783133,1562889600000,2019,7,Été
0.16753500000000002,0.13,0.15990836653386453,11,2,13,2019-07-14,2090.5361445783133,1563062400000,2019,7,Été
0.17708277524778995,,0.17708277524778995,23,0,23,2019-07-15,2090.5361445783133,1563148800000,2019,7,Été
0.1836376604850214,,0.1836376604850214,6,0,6,2019-07-15,2090.5361445783133,1563148800000,2019,7,Été
0.45194669756662814,0.5575696202531646,0.5254510218463708,7,9,16,2019-07-16,2090.5361445783133,1563235200000,2019,7,Été
0.18899999999999997,,0.18899999999999997,11,0,11,2019-07-16,2090.5361445783133,1563235200000,2019,7,Été
0.6218656056587091,,0.6218656056587091,6,0,6,2019-07-17,2090.5361445783133,1563321600000,2019,7,Été
0.15260323159784564,0.115,0.1438101788170564,12,2,14,2019-07-21,2090.5361445783133,1563667200000,2019,7,Été
0.2081799591002045,,0.2081799591002045,13,0,13,2019-07-21,2090.5361445783133,1563667200000,2019,7,Été
0.1298896103896104,,0.1298896103896104,21,0,21,2019-07-22,2090.5361445783133,1563753600000,2019,7,Été
0.12407191448007779,0.09,0.12031560743623003,14,1,15,2019-07-22,2090.5361445783133,1563753600000,2019,7,Été
0.16400765184122432,,0.16400765184122432,14,0,14,2019-07-23,2090.5361445783133,1563840000000,2019,7,Été
0.20564134495641342,0.06,0.17053875236294894,9,1,10,2019-07-23,2090.5361445783133,1563840000000,2019,7,Été
0.37000000000000005,,0.37000000000000005,2,0,2,2019-07-25,2090.5361445783133,1564012800000,2019,7,Été
