albedo_max,albedo_mean,albedo_min,albedo_stdDev,date,pixel_count,timestamp,year,month,season
0.53,0.53,0.53,0.0,2019-03-07,1,1551916800000,2019,3,Printemps
0.98,0.7997727797889546,0.66,0.060987404407946096,2019-03-08,81,1552003200000,2019,3,Printemps
0.99,0.7303919191919188,0.28,0.1813158945644749,2019-03-09,83,1552089600000,2019,3,Printemps
0.9500000000000001,0.6265100165687603,0.25,0.20515281122905726,2019-03-09,59,1552089600000,2019,3,Printemps
0.99,0.8346153846153844,0.31,0.17946196046265003,2019-03-10,69,1552176000000,2019,3,Printemps
0.96,0.7739186276270882,0.34,0.1576315830547018,2019-03-10,65,1552176000000,2019,3,Printemps
0.99,0.7923138972113389,0.34,0.18606331061108092,2019-03-13,90,1552435200000,2019,3,Printemps
0.99,0.8279224376731301,0.35000000000000003,0.15252592182249317,2019-03-13,67,1552435200000,2019,3,Printemps
0.99,0.6737795840305999,0.23,0.19814120596180865,2019-03-15,40,1552608000000,2019,3,Printemps
0.98,0.764793388429752,0.46,0.1265262379464789,2019-03-15,45,1552608000000,2019,3,Printemps
0.99,0.8111182294700063,0.37,0.16671779607891957,2019-03-17,85,1552780800000,2019,3,Printemps
0.99,0.78746360204907,0.31,0.17625501416227987,2019-03-17,99,1552780800000,2019,3,Printemps
0.9400000000000001,0.7220834456726876,0.24,0.20562123885429015,2019-03-18,99,1552867200000,2019,3,Printemps
0.99,0.8189695675387078,0.33,0.1828525682849303,2019-03-18,90,1552867200000,2019,3,Printemps
0.99,0.846964124887421,0.29,0.15092886664759214,2019-03-19,89,1552953600000,2019,3,Printemps
0.96,0.7715523052035586,0.18,0.19175447476922447,2019-03-19,99,1552953600000,2019,3,Printemps
0.98,0.7968604888677059,0.33,0.16731194015538578,2019-03-20,95,1553040000000,2019,3,Printemps
0.9400000000000001,0.7396420868158535,0.21,0.1978358577961427,2019-03-20,99,1553040000000,2019,3,Printemps
0.99,0.8593052926743775,0.36,0.12837394792270237,2019-03-21,93,1553126400000,2019,3,Printemps
0.91,0.7243913453761123,0.15,0.1816432379452534,2019-03-21,99,1553126400000,2019,3,Printemps
0.92,0.7422078891981804,0.2,0.1877367991359558,2019-03-22,97,1553212800000,2019,3,Printemps
0.93,0.7699127965929834,0.26,0.166748681418503,2019-03-22,97,1553212800000,2019,3,Printemps
0.92,0.703016115751088,0.23,0.17873587789771492,2019-03-24,62,1553385600000,2019,3,Printemps
0.91,0.7053361921097775,0.29,0.15837352316440473,2019-03-24,45,1553385600000,2019,3,Printemps
0.97,0.9412474437627812,0.89,0.028173569173958336,2019-03-27,8,1553644800000,2019,3,Printemps
0.99,0.8656685204041666,0.51,0.1044396079793321,2019-03-28,88,1553731200000,2019,3,Printemps
0.9,0.7603753546228266,0.31,0.12846346551915896,2019-03-28,91,1553731200000,2019,3,Printemps
0.92,0.7685312752763547,0.33,0.15040183566774487,2019-03-29,99,1553817600000,2019,3,Printemps
0.93,0.8077997418653622,0.52,0.11277262491649047,2019-03-29,96,1553817600000,2019,3,Printemps
0.99,0.8806743658486281,0.58,0.09827114956367185,2019-03-30,95,1553904000000,2019,3,Printemps
0.86,0.723648557562685,0.3,0.14500752014950255,2019-03-30,99,1553904000000,2019,3,Printemps
0.9,0.6311340725806452,0.42,0.13533758892406197,2019-03-31,17,1553990400000,2019,3,Printemps
0.9400000000000001,0.697784419591207,0.3,0.16742077626783805,2019-04-01,71,1554076800000,2019,4,Printemps
0.85,0.7155646728568342,0.26,0.12871947927366237,2019-04-01,51,1554076800000,2019,4,Printemps
0.99,0.8198184212350129,0.42,0.14383356409494022,2019-04-02,94,1554163200000,2019,4,Printemps
0.88,0.7468068617861708,0.33,0.13195845585816543,2019-04-02,86,1554163200000,2019,4,Printemps
0.54,0.43215686274509807,0.41000000000000003,0.05123475382979788,2019-04-04,4,1554336000000,2019,4,Printemps
0.89,0.6363752495009981,0.31,0.1822143883817451,2019-04-06,24,1554508800000,2019,4,Printemps
0.46,0.4506976744186047,0.42,0.020000000000000285,2019-04-06,2,1554508800000,2019,4,Printemps
0.61,0.4528466257668711,0.36,0.0704938845227163,2019-04-07,14,1554595200000,2019,4,Printemps
0.71,0.6673997412677877,0.6,0.035355339059327,2019-04-07,8,1554595200000,2019,4,Printemps
0.98,0.7488247476054878,0.34,0.2309438393648919,2019-04-08,57,1554681600000,2019,4,Printemps
0.85,0.6651764025448238,0.33,0.13716323018461402,2019-04-08,54,1554681600000,2019,4,Printemps
0.89,0.7456150691952843,0.56,0.07752339352227798,2019-04-09,18,1554768000000,2019,4,Printemps
0.9500000000000001,0.7246021935933148,0.56,0.08652721643317343,2019-04-09,70,1554768000000,2019,4,Printemps
0.61,0.5374013157894737,0.46,0.06344288770224804,2019-04-10,6,1554854400000,2019,4,Printemps
0.92,0.8099897655377741,0.55,0.09753215688324297,2019-04-11,68,1554940800000,2019,4,Printemps
0.87,0.7862853590301524,0.65,0.04739585194937268,2019-04-11,34,1554940800000,2019,4,Printemps
0.9,0.6953232189973617,0.35000000000000003,0.17170627771304087,2019-04-12,41,1555027200000,2019,4,Printemps
0.85,0.7062143826322932,0.53,0.09123864201049041,2019-04-12,14,1555027200000,2019,4,Printemps
0.8300000000000001,0.6512686155543298,0.34,0.13411189358144246,2019-04-14,20,1555200000000,2019,4,Printemps
0.75,0.6372571428571429,0.47000000000000003,0.09923317097736152,2019-04-14,6,1555200000000,2019,4,Printemps
0.96,0.7918672199170124,0.62,0.09848857801796182,2019-04-15,8,1555286400000,2019,4,Printemps
0.67,0.6082362459546926,0.54,0.05054801717986832,2019-04-15,7,1555286400000,2019,4,Printemps
0.9400000000000001,0.8017334575955261,0.33,0.1491104788278576,2019-04-16,77,1555372800000,2019,4,Printemps
0.84,0.6952397067117878,0.47000000000000003,0.10705922662029255,2019-04-18,21,1555545600000,2019,4,Printemps
0.97,0.8361115834218915,0.58,0.08696871956792117,2019-04-20,61,1555718400000,2019,4,Printemps
0.84,0.708795767195767,0.48,0.0880233919990959,2019-04-20,66,1555718400000,2019,4,Printemps
0.74,0.6208135072908672,0.43,0.07061348531273942,2019-04-21,31,1555804800000,2019,4,Printemps
0.9400000000000001,0.8091142384105963,0.64,0.08180260794538621,2019-04-21,18,1555804800000,2019,4,Printemps
0.73,0.6875324002073614,0.58,0.035398604838181295,2019-04-23,14,1555977600000,2019,4,Printemps
0.73,0.5276877470355732,0.43,0.07725555677510552,2019-04-23,19,1555977600000,2019,4,Printemps
0.91,0.783093889113719,0.38,0.11933685466485044,2019-04-25,98,1556150400000,2019,4,Printemps
0.81,0.7181081507173261,0.5,0.07546851470037688,2019-04-25,77,1556150400000,2019,4,Printemps
0.85,0.8462814070351757,0.84,0.004714045207910057,2019-04-26,3,1556236800000,2019,4,Printemps
0.89,0.7481738995178098,0.42,0.11742150534444488,2019-04-28,88,1556409600000,2019,4,Printemps
0.98,0.8314640329565862,0.6900000000000001,0.05377421934967169,2019-04-28,54,1556409600000,2019,4,Printemps
0.9,0.7855337802991232,0.65,0.07092321228495176,2019-04-30,28,1556582400000,2019,4,Printemps
0.67,0.617329093799682,0.59,0.03043896536094835,2019-05-05,7,1557014400000,2019,5,Printemps
0.85,0.718887840388245,0.26,0.15326411447843385,2019-05-09,99,1557360000000,2019,5,Printemps
0.9400000000000001,0.8109706676958703,0.56,0.10920486433002917,2019-05-10,31,1557446400000,2019,5,Printemps
0.78,0.6011501057082453,0.36,0.12035864772268211,2019-05-11,35,1557532800000,2019,5,Printemps
0.67,0.646038514442916,0.61,0.026246692913374076,2019-05-11,3,1557532800000,2019,5,Printemps
0.55,0.4698653610771114,0.36,0.07141842700575404,2019-05-12,13,1557619200000,2019,5,Printemps
0.79,0.6129435022370197,0.22,0.16367194394586765,2019-05-13,67,1557705600000,2019,5,Printemps
0.84,0.7128916149905637,0.24,0.1346003467361654,2019-05-13,99,1557705600000,2019,5,Printemps
0.64,0.64,0.64,0.0,2019-05-16,4,1557964800000,2019,5,Printemps
0.89,0.7197558058407253,0.18,0.23335432019640287,2019-05-19,68,1558224000000,2019,5,Printemps
0.76,0.5734053916581893,0.24,0.14939172965358236,2019-05-19,30,1558224000000,2019,5,Printemps
0.8200000000000001,0.7077245672846683,0.21,0.14417558833455796,2019-05-20,94,1558310400000,2019,5,Printemps
0.73,0.6025430699121926,0.19,0.15861998223654716,2019-05-20,59,1558310400000,2019,5,Printemps
0.52,0.5028235294117648,0.49,0.012936264483053616,2019-05-23,7,1558569600000,2019,5,Printemps
0.93,0.7895879172105165,0.73,0.042906875905849136,2019-05-24,30,1558656000000,2019,5,Printemps
0.86,0.803208084996113,0.71,0.03808429102846166,2019-05-26,44,1558828800000,2019,5,Printemps
0.73,0.6247575584711922,0.18,0.20707326926229566,2019-05-26,22,1558828800000,2019,5,Printemps
0.68,0.6514723032069971,0.62,0.017728105208560968,2019-05-27,7,1558915200000,2019,5,Printemps
0.72,0.6021887633033578,0.22,0.1447083105849647,2019-05-27,76,1558915200000,2019,5,Printemps
0.76,0.5981651443724219,0.23,0.14567209075417056,2019-05-28,90,1559001600000,2019,5,Printemps
0.73,0.5668621902066718,0.19,0.1715955969391087,2019-05-28,75,1559001600000,2019,5,Printemps
0.71,0.5683003987594151,0.13,0.14542405436522723,2019-05-29,74,1559088000000,2019,5,Printemps
0.71,0.6112884472385589,0.26,0.12749722571738015,2019-05-29,97,1559088000000,2019,5,Printemps
0.79,0.6231293088952413,0.25,0.13454186026308182,2019-05-30,78,1559174400000,2019,5,Printemps
0.75,0.6180028328611901,0.3,0.118857754329554,2019-05-31,98,1559260800000,2019,5,Printemps
0.6900000000000001,0.5831749910168881,0.25,0.12845275828533487,2019-05-31,90,1559260800000,2019,5,Printemps
0.73,0.6826916342412451,0.23,0.07031185839976672,2019-06-01,58,1559347200000,2019,6,Été
0.67,0.6583286118980171,0.65,0.009428090415820115,2019-06-01,3,1559347200000,2019,6,Été
0.7000000000000001,0.3981203566121842,0.1,0.17586520812420925,2019-06-03,14,1559520000000,2019,6,Été
0.08,0.08,0.08,0.0,2019-06-03,1,1559520000000,2019,6,Été
0.27,0.2309122203098107,0.19,0.02948538205792877,2019-06-06,7,1559779200000,2019,6,Été
0.33,0.31504347826086954,0.29,0.0188561808316417,2019-06-09,3,1560038400000,2019,6,Été
0.76,0.5703555941023417,0.17,0.20850153210201816,2019-06-09,15,1560038400000,2019,6,Été
0.67,0.5544134788598069,0.18,0.15793781327646902,2019-06-12,67,1560297600000,2019,6,Été
0.6900000000000001,0.48932169241101414,0.24,0.18999431440486,2019-06-12,18,1560297600000,2019,6,Été
0.61,0.5002964705882352,0.36,0.09604686356149293,2019-06-13,12,1560384000000,2019,6,Été
